title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 جنية الأمنيات الطيبة	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 2000م	 الأولى 	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_144.html	https://archive.org/download/lis_an117/lisanarb.com_an1706.pdf https://archive.org/download/lis_at51/lis_at5106.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1706#mode/2up 
 أميرة البحر الفضي	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 2000م	 الأولى 	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_786.html	https://archive.org/download/lis_an117/lisanarb.com_an1705.pdf https://archive.org/download/lis_at51/lis_at5105.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1705#mode/2up 
 نور والأميرة بدور	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 2000م	 الأولى 	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_895.html	https://archive.org/download/lis_an117/lisanarb.com_an1704.pdf https://archive.org/download/lis_at51/lis_at5104.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1704#mode/2up 
 القرصان والبهلوان	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 1994م	 الأولى 	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_378.html	https://archive.org/download/lis_an117/lisanarb.com_an1703.pdf https://archive.org/download/lis_at51/lis_at5103.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1703#mode/2up 
 الفارس العظيم	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 2000م	 الأولى 	 1 	 51 	https://www.lisanarb.com/2024/01/pdf_287.html	https://archive.org/download/lis_an117/lisanarb.com_an1702.pdf https://archive.org/download/lis_at51/lis_at5102.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1702#mode/2up 
 القصر المسحور	 مجدي صابر		 دار الجيل للطبع والنشر والتوزيع	 بيروت - القاهرة - تونس	 1415هـ ، 1994م	 2 	 1 	 49 	https://www.lisanarb.com/2024/01/pdf_130.html	https://archive.org/download/lis_an117/lisanarb.com_an1701.pdf https://archive.org/download/lis_at51/lis_at5101.pdf https://archive.org/stream/lis_an117/lisanarb.com_an1701#mode/2up 
 كيف تقتن الصرف؟ التطبيق من القرآن الكريم والسنة النبوية	 أحمد إسكندر		 دار اللؤلؤة للنشر والتوزيع	 المنصورة ، مصر	 1444هـ ، 2023م	 الأولى	 1 	 621 	https://www.lisanarb.com/2024/01/pdf_537.html	https://archive.org/download/lis_s14/lisanarb.com_s1406.pdf https://archive.org/download/lis_ar52/lisanarb.com_ar5206.pdf https://archive.org/stream/lis_s14/lisanarb.com_s1406#mode/2up 
 التوابع في الصرف	 جمال الدين إسحاق القراماني (ت 930هـ)	 د.إبراهيم حامد الإسناوي		 المنصورة - مصر	 1425هـ ، 2004م 	 الأولى	 1 	 281 	https://www.lisanarb.com/2024/01/pdf_136.html	https://archive.org/download/lis_n48/lisanarb.com_n4809.pdf https://archive.org/download/lis_na41/lis_na4102.pdf https://archive.org/stream/lis_n48/lisanarb.com_n4809#mode/2up 
 التناوب الدلالي للصيغ الصرفية (تطبيق على القرآن الكريم)	 د. عبد الله أحمد بسيوني و د. دوكوري ماسيري		 مجلة جامعة المدينة العالمية المحكمة	 ماليزيا	 2013م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/01/pdf_822.html	https://archive.org/download/lis_n48/lisanarb.com_n4803.pdf https://archive.org/stream/lis_n48/lisanarb.com_n4803#mode/2up 
 التَّتمَّة في التصريف	 ابن القبيصي، محمد بن أبي الوفاء الموصلي (ت632هـ)	 د. محسن بن سالم العميري	 مطبوعات نادي مكة الثقافي الأدبي	 السعودية	 1414هـ ، 1993م	 الأولى	 1 	 332 	https://www.lisanarb.com/2024/01/pdf_651.html	https://archive.org/download/lis_n44/lisanarb.com_n4401.pdf https://archive.org/download/lis_na05/lis_na0519.pdf https://archive.org/stream/lis_n44/lisanarb.com_n4401#mode/2up 
 التبيان في تصريف الأسماء (ط 6)	 د. أحمد حسن كحيل		 دار اصداء المجتمع للنشر والتوزيع	 السعودية	 2011ك	 6	 1 	 326 	https://www.lisanarb.com/2024/01/6-pdf.html	https://archive.org/download/lis_n43/lisanarb.com_n4308.pdf https://archive.org/download/lis_na05/lis_na0518.pdf https://archive.org/stream/lis_n43/lisanarb.com_n4308#mode/2up 
 الأمثلة التصريفية الأندونيسية (للمدارس السلفية الشافعية)	 الشيخ محمد معصوم بن علي		 مكتبة الشيخ سالم بن سعد نبهان	 أندونيسيا	 1965م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/01/pdf_778.html	https://archive.org/download/lis_s11/lisanarb.com_s1101.pdf https://archive.org/stream/lis_s11/lisanarb.com_s1101#mode/2up 
 فعلت وأفعلت, دراسة دلالية صرفية	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعى	 القاهرة	 2017م	 الأولى 	 1 	 119 	https://www.lisanarb.com/2024/01/pdf_423.html	https://archive.org/download/lis_m110/lisanarb.com_m2005.pdf https://archive.org/stream/lis_m110/lisanarb.com_m2005#mode/2up 
 النمو اللغوي عند الطفل، دراسة ميدانية تحليلية	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعى	 القاهرة	 1994م	 الأولى 	 1 	 107 	https://www.lisanarb.com/2024/01/pdf_504.html	https://archive.org/download/lis_m110/lisanarb.com_m2004.pdf https://archive.org/download/lis_ar27/lisanarb.com_ar2708.pdf https://archive.org/stream/lis_m110/lisanarb.com_m2004#mode/2up 
 المعالجة العصبية للغة	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعى	 القاهرة	 2022م	 الأولى 	 1 	 549 	https://www.lisanarb.com/2024/01/pdf_449.html	https://archive.org/download/lis_m110/lisanarb.com_m2003.pdf https://archive.org/download/lis_ar27/lisanarb.com_ar2707.pdf https://archive.org/stream/lis_m110/lisanarb.com_m2003#mode/2up 
 اللغة الانفعالية بين التعبير القرآني والنص الشعري	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعي	 القاهرة	 2017م	 الأولى	 1 	 210 	https://www.lisanarb.com/2024/01/pdf_185.html	https://archive.org/download/lis_m109/lisanarb.com_m1905.pdf https://archive.org/stream/lis_m109/lisanarb.com_m1905#mode/2up 
 الفونيمات فوق التركيبية في القرآن الكريم 	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعي	 القاهرة	 2017م	 الأولى	 1 	 362 	https://www.lisanarb.com/2024/01/pdf_282.html	https://archive.org/download/lis_m109/lisanarb.com_m1903.pdf https://archive.org/stream/lis_m109/lisanarb.com_m1903#mode/2up 
 نظرية الاستعارة العصبية, ما بعد العرفانية والمزج المفهومى	 د. عطية سليمان أحمد		 مكتبة الآداب	 القاهرة	 2023م	 الأولى 	 1 	 198 	https://www.lisanarb.com/2024/01/pdf_347.html	https://archive.org/download/lis_m110/lisanarb.com_m2001.pdf https://archive.org/stream/lis_m110/lisanarb.com_m2001#mode/2up 
 الاستعارة القرآنية في ضوء النظرية العرفانية ( النموذج الشبكي - البنية التصورية - النظرية العرفانية )	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعي	 القاهرة	 2014م	 الأولى	 1 	 159 	https://www.lisanarb.com/2024/01/pdf_468.html	https://archive.org/download/lis_m108/lisanarb.com_m1803.pdf https://archive.org/stream/lis_m108/lisanarb.com_m1803#mode/2up 
 صحيح مسلم بشرح النووي (ط قرطبة)	 الإمام النووى, أبى زكريا محيي الدين يحيى بن شرف النووي (ت 676هـ)		 مؤسسة قرطبة للنشر والتوزيع		 1414هـ ، 1994م	 2 	 18 تم دمجهما في مجلد واحد	 5884 	https://www.lisanarb.com/2024/01/blog-post_78.html	https://archive.org/download/lis_q150/lisanarb.com_q5004.pdf https://archive.org/download/lis_q150/lisanarb.com_q5014.rar https://archive.org/stream/lis_q150/lisanarb.com_q5004#mode/2up 
 المنهاج في شرح صحيح مسلم بن الحجاج (صحيح مسلم بشرح النووي) (ط المصرية القديمة)	 الإمام النووى, أبى زكريا محيي الدين يحيى بن شرف النووي (ت 676هـ)		 المطبعة المصرية بالأزهر	 القاخرة	 1347هـ ، 1929م	 الأولى	 18 	  4201	https://www.lisanarb.com/2024/01/blog-post_88.html	https://archive.org/download/lis_q150/lisanarb.com_q5013.rar https://archive.org/compress/FP48131/formats=IMAGE%20CONTAINER%20PDF&amp;file=/FP48131.zip https://archive.org/stream/lis_q150/lisanarb.com_q5004#mode/2up 
 صحيح مسلم (ط دار المغنى)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)		 دار المغنى للنشر والتوزيع	 السعودية	 1419هـ ، 1998م	 الأولى	 1 	 1747 	https://www.lisanarb.com/2024/01/blog-post_27.html	https://archive.org/download/lis_q152/lisanarb.com_q5203.pdf https://archive.org/stream/lis_q152/lisanarb.com_q5203#mode/2up 
 صحيح مسلم (ط الحلبي)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 محمد فؤاد عبد الباقي	 دار إحياء الكتب العربية عيسى البابي الحلبي وشركاه	 القاهرة	 1412هـ ، 1991م	 الأولى	 5 تم دمجهم في مجلد واحد	 2932 	https://www.lisanarb.com/2024/01/blog-post_63.html	https://archive.org/download/lis_q151/lisanarb.com_q5108.pdf https://archive.org/download/waq14478/14478.pdf https://archive.org/stream/lis_q151/lisanarb.com_q5108#mode/2up 
 صحيح مسلم (ط التأصيل)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 مركز البحوث وتقنية المعلومات - دار التأصيل	 دار التأصيل للنشر والتوزيع	 القاهرة	 1435هـ ، 2014م	 الأولى	 8 	 2014 	https://www.lisanarb.com/2024/01/blog-post_7.html	https://archive.org/download/FP144371/00_144371.pdf https://archive.org/download/FP144371/01_144371.pdf https://archive.org/download/FP144371/02_144372.pdf https://archive.org/download/FP144371/03_144373.pdf https://archive.org/download/FP144371/04_144374.pdf https://archive.org/download/FP144371/05_144375.pdf https://archive.org/download/FP144371/06_144376.pdf https://archive.org/download/FP144371/07_144377.pdf https://archive.org/download/FP144371/08_144378.pdf https://archive.org/compress/FP144371/formats=IMAGE%20CONTAINER%20PDF&amp;file=/FP144371.zip https://archive.org/stream/FP144371/01_144371#mode/2up https://archive.org/stream/FP144371/02_144372#mode/2up https://archive.org/stream/FP144371/03_144373#mode/2up https://archive.org/stream/FP144371/04_144374#mode/2up https://archive.org/stream/FP144371/05_144375#mode/2up https://archive.org/stream/FP144371/06_144376#mode/2up https://archive.org/stream/FP144371/07_144377#mode/2up https://archive.org/stream/FP144371/08_144378#mode/2up 
 صحيح مسلم، وصيانة صحيح مسلم، وعلل أحاديث في كتاب الصحيح (ط الأفكار)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 أبو صهيب الكرمي	 بيت الأفكار الدولية للنشر والتوزيع	 الرياض	 1419هـ ، 1998م	 الأولى	 1 	 1473 	https://www.lisanarb.com/2024/01/blog-post_14.html	https://archive.org/download/lis_q152/lisanarb.com_q5204.pdf https://archive.org/stream/lis_q152/lisanarb.com_q5204#mode/2up 
 المنهاج فى شرح صحيح مسلم بن الحجاج (ط الرسالة)	 الإمام النووى، يحيى بن شرف الحزامي (ت 676هـ)	 ياسر حسن	 مؤسسة الرسالة ناشرون	 بيروت		 الأولى	 8 تم دمجهم في مجلد واحد	 53.7 	https://www.lisanarb.com/2024/01/blog-post_84.html	https://archive.org/download/20231117_20231117_1717/%D8%A7%D9%84%D9%85%D9%86%D9%87%D8%A7%D8%AC%20%D8%B4%D8%B1%D8%AD%20%D8%B5%D8%AD%D9%8A%D8%AD%20%D9%85%D8%B3%D9%84%D9%85%20%D8%A8%D9%86%20%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC.pdf https://archive.org/download/minhaj_202207/%D8%A7%D9%84%D9%85%D9%86%D9%87%D8%A7%D8%AC%20%D9%81%D9%8A%20%D8%B4%D8%B1%D8%AD%20%D8%B5%D8%AD%D9%8A%D8%AD%20%D9%85%D8%B3%D9%84%D9%85%20%D8%A8%D9%86%20%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC.pdf https://archive.org/stream/20231117_20231117_1717#mode/2up 
 الديمقراطية المقيدة، حالة الأردن (1989-1999م)	 د. علي محافظة		 مركز دراسات الوحدة العربية	 بيروت	 2001م	 الأولى	 1 	 388 	https://www.lisanarb.com/2024/01/1989-1999-pdf.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3146.pdf https://archive.org/download/CAUS01/CAUS246.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3146#mode/2up 
 الدبلوماسية المصرية في عقد السبعينات، دراسة في موضوع الزعامة	 د. سلوى شعراوي جمعة		 مركز دراسات الوحدة العربية	 بيروت	 1988م	 الأولى	 1 	 205 	https://www.lisanarb.com/2024/01/pdf_757.html	https://archive.org/download/lis_sa30/lisanarb.com_sa3004.pdf https://archive.org/download/CAUS01/CAUS154.pdf https://archive.org/stream/lis_sa30/lisanarb.com_sa3004#mode/2up 
 الخليج العربي والديمقراطية، نحو رؤية مستقبلية لتعزيز المساعي الديمقراطية 	 مجموعة مؤلفين		 مركز دراسات الوحدة العربية	 بيروت	 2005م	 2 	 1 	 266 	https://www.lisanarb.com/2024/01/pdf_210.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3138.pdf https://archive.org/download/CAUS01/CAUS238.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3138#mode/2up 
 الجماعة الأوروبية, تجربة التكامل والوحدة	 د. عبد المنعم سعيد		 مركز دراسات الوحدة العربية	 بيروت	 1986م	 الأولى	 1 	 292 	https://www.lisanarb.com/2024/01/pdf_808.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3119.pdf https://archive.org/download/CAUS01/CAUS219.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3119#mode/2up 
 التحول الديمقراطي في العراق, المواريث التاريخية والأسس الثقافية والمحددات الخارجية	 د. عبد الوهاب حميد رشيد		 مركز دراسات الوحدة العربية	 بيروت	 1998م	 الأولى	 1 	 488 	https://www.lisanarb.com/2024/01/pdf_880.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3123.pdf https://archive.org/download/CAUS01/CAUS223.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3123#mode/2up 
 البحر الأحمر والصراع العربي - الإسرائيلي؛ التنافس بين استراتيجيتين	 د. عبد الله عبد المحسن سلطان		 مركز دراسات الوحدة العربية	 بيروت	 1988م	 3 	 1 	 364 	https://www.lisanarb.com/2024/01/pdf_719.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3115.pdf https://archive.org/download/CAUS01/CAUS215.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3115#mode/2up 
 التطبيق النحوي (ط الرحاب)	 د. نبيل أبو عمشة و د. شوقي المعرّي		 دار الرحاب للنشر والتوزيع	 دمشق	 2001م	 الأولى	 1 	 416 	https://www.lisanarb.com/2024/01/pdf_669.html	https://archive.org/download/lis_n46/lisanarb.com_n4609.pdf https://archive.org/download/lis_ns42/lis_ns4205.pdf https://archive.org/stream/lis_n46/lisanarb.com_n4609#mode/2up 
 التطبيق في الإعراب والصرف	 د. إبراهيم محسن		 دار القلم العربى للنشر والتوزيع	 حلب	 1415هـ - 1995م	 الأولى	 1 	 460 	https://www.lisanarb.com/2024/01/pdf_628.html	https://archive.org/download/lis_n46/lisanarb.com_n4610.pdf https://archive.org/download/lis_na06/lis_na0609.pdf https://archive.org/stream/lis_n46/lisanarb.com_n4610#mode/2up 
 التَّطبيق اللغوي الصرفي والنحوي والبلاغي ومعاني الأدوات (للسنوات الخمس)	 د. محمد على سلطان		 دار العصماء للنشر والتوزيع	 دمشق	 1425هـ ، 2004م	 الأولى	 1 	 142 	https://www.lisanarb.com/2024/01/pdf_935.html	https://archive.org/download/lis_n46/lisanarb.com_n4608.pdf https://archive.org/download/lis_na17/lis_na1711.pdf https://archive.org/stream/lis_n46/lisanarb.com_n4608#mode/2up 
 التضمين في العربية؛ بحث في البلاغة والنحو	 د. أحمد حسن حامد		 دار الشروق للنشر والتوزيع و الدار العربية للعلوم ناشرون	 الأردن - لبنان	 1422هـ ، 2001م	 الأولى	 1 	 123 	https://www.lisanarb.com/2024/01/pdf_660.html	https://archive.org/download/lis_n46/lisanarb.com_n4606.pdf https://archive.org/download/lis_na42/lis_na4208.pdf https://archive.org/stream/lis_n46/lisanarb.com_n4606#mode/2up 
 التصغير؛ دراسة مقارنة	 د. إبراهيم خليفة شعلان		 الدار الأندلسية للطباعة والنشر	 مصر	 1414هـ ، 1994م	 الأولى 	 1 	 126 	https://www.lisanarb.com/2024/01/pdf_973.html	https://archive.org/download/lis_n46/lisanarb.com_n4603.pdf https://archive.org/stream/lis_n46/lisanarb.com_n4603#mode/2up 
 اللهجة المصرية بين التراث والمعاصرة	 د. عطية سليمان أحمد		 الهيئة المصرية العامة للكتاب	 القاهرة	 2016م	 الأولى	 1 	 466 	https://www.lisanarb.com/2024/01/pdf_630.html	https://archive.org/download/lis_m110/lisanarb.com_m2002.pdf https://archive.org/stream/lis_m110/lisanarb.com_m2002#mode/2up 
 اللهجة المصرية الفاطمية؛ دراسة تاريخية وصفية	 د. عطية سليمان أحمد		 غير محدد		 1993م	 الأولى	 1 	 225 	https://www.lisanarb.com/2024/01/pdf_194.html	https://archive.org/download/lis_ar27/lisanarb.com_ar2706.pdf https://archive.org/download/lis_m109/lisanarb.com_m1906.pdf https://archive.org/stream/lis_ar27/lisanarb.com_ar2706#mode/2up 
 العلوم اللغوية الحديثة ونظرية تشومسكي	 د. عطية سليمان أحمد		 مكتبة الأصمعى	 القاهرة	 1995م	 الأولى	 1 	 155 	https://www.lisanarb.com/2024/01/pdf_208.html	https://archive.org/download/lis_m109/lisanarb.com_m1902.pdf https://archive.org/download/lis_ar27/lisanarb.com_ar2705.pdf https://archive.org/stream/lis_m109/lisanarb.com_m1902#mode/2up 
 الدلالة الاجتماعية واللغوية للعبارة	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعي	 القاهرة	 2018م	 الأولى	 1 	 85	https://www.lisanarb.com/2024/01/pdf_680.html	https://archive.org/download/lis_m108/lisanarb.com_m1806.pdf https://archive.org/download/lis_ar27/lisanarb.com_ar2704.pdf https://archive.org/stream/lis_m108/lisanarb.com_m1806#mode/2up 
 الإشهار القرآني والمعنى العرفانى فى ضوء النظرية العرفانية والمزج المفهومى والتداولية (سورة يوسف نموذجا)	 د. عطية سليمان أحمد		 الأكاديمية الحديثة للكتاب الجامعي	 القاهرة	 2014م	 الأولى	 1 	 338 	https://www.lisanarb.com/2024/01/pdf_897.html	https://archive.org/download/lis_m109/lisanarb.com_m1901.pdf https://archive.org/download/AlEshaharAlquraanhhy/Al%20eshahar%20Alquraanhhy.pdf https://archive.org/stream/lis_m109/lisanarb.com_m1901#mode/2up 
 الإنفاق العسكري الإسرائيلي (1965-1990م)	 د. طلال محمود كداوي		 مركز دراسات الوحدة العربية	 بيروت	 1998م	 2 	 1 	 268 	https://www.lisanarb.com/2024/01/1965-1990-pdf.html	https://archive.org/download/lis_sa30/lisanarb.com_sa3019.pdf https://archive.org/download/CAUS01/CAUS169.pdf https://archive.org/stream/lis_sa30/lisanarb.com_sa3019#mode/2up 
 الانتفاضة والمجتمع الإسرائيلي, تحليل في خضم الأحداث	 د. عزمي بشارة		 مركز دراسات الوحدة العربية	 بيروت	 2002م	 الأولى	 1 	 304 	https://www.lisanarb.com/2024/01/pdf_557.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3124.pdf https://archive.org/download/CAUS01/CAUS224.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3124#mode/2up 
 الإسلاميون بين الثورة والدولة, إشكالية إنتاج النموذج وبناء الخطاب	 د. عبد الغني عماد		 مركز دراسات الوحدة العربية	 بيروت	 2013م	 الأولى	 1 	 304 	https://www.lisanarb.com/2024/01/pdf_704.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3106.pdf https://archive.org/download/lis_sa31/lisanarb.com_sa3107.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3106#mode/2up 
 الاستبداد في نظم الحكم العربية المعاصرة	 د. علي خليفة الكواري وآخرون		 مركز دراسات الوحدة العربية	 بيروت	 2005م	 2 	 1 	 571 	https://www.lisanarb.com/2024/01/pdf_562.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3137.pdf https://archive.org/download/CAUS01/CAUS237.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3137#mode/2up 
 إسرائيل وھويتھا الممزقة	 د. عبد لله عبد الدائم		 مركز دراسات الوحدة العربية	 بيروت	 1996م	 الأولى	 1 	 140 	https://www.lisanarb.com/2024/01/pdf_236.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3113.pdf https://archive.org/download/CAUS01/CAUS213.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3113#mode/2up 
 أزمة المفاھيم وانحراف التفكير	 عبد الكريم غلاب		 مركز دراسات الوحدة العربية	 بيروت	 2011م	 2	 1 	 309 	https://www.lisanarb.com/2024/01/pdf_105.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3111.pdf https://archive.org/download/CAUS01/CAUS211.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3111#mode/2up 
 قدرة الرياح (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_727.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1806.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1806#mode/2up 
 الوقد الأحفوري (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_838.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1805.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1805#mode/2up 
 القدرة النووية (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_438.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1804.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1804#mode/2up 
 القدرة المائية (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_408.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1803.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1803#mode/2up 
 القدرة الشمسية (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_292.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1802.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1802#mode/2up 
 الطاقة الحرارية الأرضيَّة والطاقة الحيويَّة (نسخة مفهرسة وقابلة للبحث)			 مكتبة لبنان ناشرون	 بيروت	 2002م	 الأولى	 1 	 50 	https://www.lisanarb.com/2024/01/pdf_805.html	https://archive.org/download/lis_mw18/lisanarb.com_mw1801.pdf https://archive.org/stream/lis_mw18/lisanarb.com_mw1801#mode/2up 
 صحيح مسلم (دار طيبة)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 نظر بن محمد الفاريابي أبو قتيبة	 دار طيبة للنشر والتوزيع	 الرياض	 1427هـ ، 2006م	 الأولى	 2 تم دمجهما في مجلد واحد	 1523 	https://www.lisanarb.com/2024/01/pdf_949.html	https://archive.org/download/lis_q152/lisanarb.com_q5202.pdf https://archive.org/download/samusamu/samup.pdf https://archive.org/download/samusamu/samu.pdf https://archive.org/stream/lis_q152/lisanarb.com_q5202#mode/2up 
 صحيح مسلم (دار الفكر)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 صدقي جميل العطار	 دار الفكر للنشر والتوزيع	 بيروت	 1424هـ ، 2003م	 الأولى	 1 	 1640 	https://www.lisanarb.com/2024/01/pdf_145.html	https://archive.org/download/lis_q151/lisanarb.com_q5109.pdf https://archive.org/stream/lis_q151/lisanarb.com_q5109#mode/2up 
 صحيح مسلم (دار إحياء التراث)	 أبي الحسين مسلم بن الحجاج القشيري (ت 261 هـ)	 محمد فؤاد عبد الباقي	 دار إحياء التراث العربى	 بيروت	 1412هـ ، 1991م	 الأولى	 5 فى مجلدين	 2933 	https://www.lisanarb.com/2024/01/pdf_225.html	https://archive.org/download/20210123_202101/Saheeh_Moslem_Abdulbaqy_torath_0.pdf https://archive.org/download/20210123_202101/Saheeh_Moslem_Abdulbaqy_torath_1.pdf https://archive.org/download/20210123_202101/Saheeh_Moslem_Abdulbaqy_torath_2.pdf https://archive.org/stream/20210123_202101/Saheeh_Moslem_Abdulbaqy_torath_1#mode/2up https://archive.org/stream/20210123_202101/Saheeh_Moslem_Abdulbaqy_torath_2#mode/2up 
 المنهاج في شرح صحيح مسلم بن الحجاج (صحيح مسلم بشرح النووي) (ط قرطبة)	 الإمام النووى, أبى زكريا محيي الدين يحيى بن شرف النووي (ت 676هـ)		 مؤسسة قرطبة للنشر والتوزيع		 1414هـ ، 1994م	 2 	 18 	 5884 	https://www.lisanarb.com/2024/01/pdf_988.html	https://archive.org/download/lis_q150/lisanarb.com_q5004.pdf https://archive.org/download/lis_q150/lisanarb.com_q5014.rar https://archive.org/stream/lis_q150/lisanarb.com_q5004#mode/2up 
 المنهاج في شرح صحيح مسلم بن الحجاج (صحيح مسلم بشرح النووي) (ط الأفكار)	 الإمام النووى، يحيى بن شرف الحزامي (ت 676هـ)		 بيت الأفكار الدولية	 السعودية - الأردن		 الأولى 	 1 	 2068 	https://www.lisanarb.com/2024/01/pdf_142.html	https://archive.org/download/lis_q150/lisanarb.com_q5005.pdf https://archive.org/download/waq105914/105914.pdf https://archive.org/stream/lis_q150/lisanarb.com_q5005#mode/2up 
 المنهاج شرح صحيح مسلم بن الحجاج (ط الرسالة)	 الإمام النووى، يحيى بن شرف الحزامي (ت 676هـ)	 ياسر حسن	 مؤسسة الرسالة ناشرون	 بيروت	 	 الأولى	 8 تم دمجهم في مجلد واحد	 5313 	https://www.lisanarb.com/2024/01/pdf_445.html	https://archive.org/download/minhaj_202207/%D8%A7%D9%84%D9%85%D9%86%D9%87%D8%A7%D8%AC%20%D9%81%D9%8A%20%D8%B4%D8%B1%D8%AD%20%D8%B5%D8%AD%D9%8A%D8%AD%20%D9%85%D8%B3%D9%84%D9%85%20%D8%A8%D9%86%20%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC.pdf https://archive.org/download/20231117_20231117_1717/%D8%A7%D9%84%D9%85%D9%86%D9%87%D8%A7%D8%AC%20%D8%B4%D8%B1%D8%AD%20%D8%B5%D8%AD%D9%8A%D8%AD%20%D9%85%D8%B3%D9%84%D9%85%20%D8%A8%D9%86%20%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC.pdf https://archive.org/stream/minhaj_202207#mode/2up 
