title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 شرح ابن عقيل على ألفية ابن مالك, ومعه كتاب منحة الجليل بتحقيق شرح ابن عقيل (ط التقوى)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محي الدين عبد الحميد	 مكتبة التقوى للنشر والتوزيع		 2023م	 الأولى	 2 	 339 	https://www.lisanarb.com/2024/07/pdf_770.html	
 شرح ابن عقيل على ألفية ابن مالك (ط الأزهرية)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 الدكتور محمد فناوى و الدكتور محمد محمد خليفة	 المكتبة الازهرية للتراث والنشر والتوزيع	 القاهرة 	 2013م	 الأولى	 1 		https://www.lisanarb.com/2024/07/pdf_529.html	
 شرح ابن عقيل على ألفية ابن مالك ويليه الدرة المضية في إعراب شواهد الألفية (ط إحياء التراث)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 الدكتور محمود مصطفى حلاوي	 دار إحياء التراث العربي للنشر والتوزيع		 2021م	 الأولى	 2 	 1066 	https://www.lisanarb.com/2024/07/pdf_247.html	
 شرح ابن عقيل على ألفية ابن مالك ومعه كتاب منحة الجليل بتحقيق شرح ابن عقيل (دار ابن كثير)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محيي الدين عبد الحميد	 دار ابن كثير للنشر والتوزيع		 2021م	 3 	 1 	 936 	https://www.lisanarb.com/2024/07/pdf_729.html	
 شرح ابن عقيل على ألفية ابن مالك (دار الكتب العلمية)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 الدكتور إميل بديع يعقوب	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2020م	 الأولى	 1 	 808 	https://www.lisanarb.com/2024/07/pdf_632.html	
 حل المعاقد على متن القواعد فى الإعراب (دار المترجم)		 محمد علي آرسلان	 دار المترجم للنشر والتوزيع	 أنقرة ، تركيا	 2017 م | 1438 هـ	 الأولى	 1 	 279 	https://www.lisanarb.com/2024/07/pdf_574.html	
 حاشية جامع الفوائد على حل المعاقد بشرح متن قواعد الاعراب (ط. سيدا)			 مكتبة سيدا للنشر والتوزيع	 دياربكر ، تركيا	 2019 م | 1441 هـ	 الثالثة	 1 	 223 	https://www.lisanarb.com/2024/07/pdf_575.html	
 حاشية الفيشي على شرح (قطر الندى وبل الصدى) لابن هشام الأنصاري	 ابن هشام الأنصاري النحوى (ت 761هـ)	 الأستاذ الدكتور محمد ذنون يونس فتحي الراشدي	 عالم الكتب الحديث للنشر والتوزيع	 القاهرة بيروت	 2012م	 الأولى	 1 	 320 	https://www.lisanarb.com/2024/07/pdf_703.html	
 حاشية العلامة الشيخ ياسين الحمصي العليمي على شرح قطر الندى المسمى مجيب الندا شرح قطر الندا		 قاسم محمد آغا النوري	 مكتبة دار الفجر للنشر والتوزيع	 القاهرة بيروت	 1441 هـ | 2019 م	 الأولى	 2 	 1274 	https://www.lisanarb.com/2024/07/pdf_606.html	
 حاشية العقد النامي على شرح حل المعاقد لقواعد الاعراب لابن هشام الانصاري	 ابن هشام الأنصاري النحوى (ت 761هـ)	 فؤاد محمود ناصر	 دار نور الصباح للنشر والتوزيع	 إسطنبول ، تركيا	 2011 م | 1432 هـ	 الأولى	 1 	 560 	https://www.lisanarb.com/2024/07/pdf_563.html	
 حاشية السجاعي على شرح قطر الندى ويليها شرح وإعراب شواهد قطر		 قاسم بن محمد آغا النوري	 مكتبة دار الفجر للنشر والتوزيع	 دمشق ، سوريا	 1440ه، / 2019م	 الأولى	 1 	 608 	https://www.lisanarb.com/2024/07/pdf_876.html	
 حاشية السجاعي على شرح قطر الندى ويليها شرح وإعراب شواهد قطر		 قاسم بن محمد آغا النوري	 مكتبة دار الفجر للنشر والتوزيع	 دمشق ، سوريا	 1440ه، / 2019م	 الأولى	 1 	 608 	https://www.lisanarb.com/2024/07/pdf_731.html	
 حاشية الألوسي على شرح قطر الندى وبل الصدى لابن هشام الانصاري		 نسيم بلعيد الجزائري	 دار نور الصباح , دار تحقيق الكتاب للنشر والتوزيع	 إسطنبول ، تركيا	 2016 م | 1438 هـ 	 الأولى	 2 	 821 	https://www.lisanarb.com/2024/07/pdf_201.html	
 حاشية الآلوسي على شرح قطر الندى وبل الصدى (دار نور الصباح)	 ابن هشام الأنصاري النحوى (ت 761هـ)		 دار نور الصباح و دار تحقيق الكتاب للنشر والتوزيع	 إسطنبول | تركيا	 1437هـ ، 2016م	 الأولى	 2 	 821 	https://www.lisanarb.com/2024/07/pdf_156.html	
 توضيح وإغناء شرح قطر الندى وبل الصدى (دار العصماء)	 ابن هشام الأنصاري النحوى (ت 761هـ)	 الأستاذ الدكتور محمد على سلطانى	 دار العصماء للطباعة والنشر والتوزيع		 2009م	 الأولى	 1 	 392 	https://www.lisanarb.com/2024/07/pdf_612.html	
 زكى نجيب محمود مفكراً عربياً ورائداً للتنوير المعاصر	مجموعة مؤلفين	 الأستاذ الدكتور عاطف العراقي	 دار الرشاد للنشر والتوزيع		 2010م	 الأولى	 1 	 775 	https://www.lisanarb.com/2024/07/pdf_844.html	
 الفلسفة العربية والطريق إلى المستقبل, رؤية عقلية نقدية	 الأستاذ الدكتور عاطف العراقي		 دار الرشاد للنشر والتوزيع		 1998م	 الأولى	 1 	 388 	https://www.lisanarb.com/2024/07/pdf_410.html	
 الفلسفة الطبيعية عند ابن سينا	 الأستاذ الدكتور عاطف العراقي		 دار المعارف للنشر والتوزيع	 القاهرة	 1998م	 الأولى	 1 	 440 	https://www.lisanarb.com/2024/07/pdf_757.html	
 العقل والتنوير في الفكر العربي المعاصر	 الأستاذ الدكتور عاطف العراقي		 المؤسسة الجامعية للدراسات والنشر	 القاهرة	 1961م	 الأولى	 1 	 404 	https://www.lisanarb.com/2024/07/pdf_367.html	
 الشيخ الإمام محمد عبده والتنوير قرن من الزمان على وفاته	 الأستاذ الدكتور عاطف العراقي		 دار الرشاد للنشر والتوزيع	 القاهرة	 2007م	 الأولى	 1 	 359 	https://www.lisanarb.com/2024/07/pdf_110.html	
 الشيخ الأكبر مصطفى عبد الرازق مفكراً وأديباً ومصلحاً	 الأستاذ الدكتور عاطف العراقي		 المجلس الأعلى للثقافة	 القاهرة	 1997م	 الأولى	 1 	 280 	https://www.lisanarb.com/2024/07/pdf_947.html	
 التنوير والمجتمع (دار المعارف)	 الأستاذ الدكتور عاطف العراقي		 دار المعارف للنشر والتوزيع	 القاهرة	 2008م	 الأولى	 1 	 200 	https://www.lisanarb.com/2024/07/pdf_878.html	
 الألفية فى علم النحو ومعه النكت البهية فى شرح الألفية	 على خان المدنى الشيرازى		 دار المحبين للنشر والتوزيع	 إيران	 1437هـ ، 2016م	 الأولى	 1 	 385 	https://www.lisanarb.com/2024/07/pdf_811.html	 https://archive.org/download/lis_n117/lisanarb.com_n1703.pdf https://archive.org/download/lis_n116/lisanarb.com_n1607.pdf  https://archive.org/stream/lis_n117/lisanarb.com_n1703#mode/2up 
 الدرة الألفية في النحو والصرف والخط والكتابة (نسخة قابلة للبحث)	 ابن معطي الزواوي, يحيى بن عبد المعطي بن عبد النور الزواوي (ت 628 هـ)	 سليمان إبراهيم البلكيمى	 دار الفضيلة للنشر والتوزيع	 القاهرة	 2010م	 الأولى (نسخة قابلة للبحث)	 1 	 81 	https://www.lisanarb.com/2024/07/pdf_509.html	 https://archive.org/download/lis_n117/lisanarb.com_n1702.pdf https://archive.org/download/lis_n116/lisanarb.com_n1604.pdf  https://archive.org/stream/lis_n117/lisanarb.com_n1702#mode/2up 
 مهارات النحو والإعراب (دار الحامد)	 الدكتور أحمد جاسر عبد الله		 دار الحامد للنشر والتوزيع	 عمان، الأردن	 1431 هـ ، 2010 م 	 الأولى	 1 	 338 	https://www.lisanarb.com/2024/07/pdf_584.html	 https://archive.org/download/lis_n37/lisanarb.com_n3705.pdf  https://archive.org/stream/lis_n37/lisanarb.com_n3705#mode/2up 
 مهما في الدرس النحوي ؛ الألف بين القدماء والمحدثين, مخرجها وصفاتها	 الأستاذ الدكتور رياض الخوام		 المكتبة العصرية للنشر والتوزيع	 بيروت	 2001م	 الأولى	 1 	 60 	https://www.lisanarb.com/2024/07/pdf_500.html	 https://archive.org/download/lis_n37/lisanarb.com_n3706.pdf  https://archive.org/stream/lis_n37/lisanarb.com_n3706#mode/2up 
 موصل الطلاب؛ شرح منح الوهاب في قواعد الإعراب	 الشيخ يوسف البرناوى	 أحمد فريد المزيدى	 دار الكتب العلمية للنشر والتوزيع	 بيروت, لبنان	 2010م	 الأولى	 1 	 153 	https://www.lisanarb.com/2024/07/pdf_279.html	 https://archive.org/download/lis_n37/lisanarb.com_n3708.pdf  https://archive.org/stream/lis_n37/lisanarb.com_n3708#mode/2up 
 نصوص ومسائل نحوية وصرفية	 الأستاذ الدكتور مصطفى جطل		 منشورات جامعة حلب	 سوريا	 1416هـ ، 1996م 	 الأولى	 1 	 198 	https://www.lisanarb.com/2024/07/pdf_307.html	 https://archive.org/download/lis_n39/lisanarb.com_n3910.pdf  https://archive.org/stream/lis_n39/lisanarb.com_n3910#mode/2up 
 كتاب الضمائر	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 القاهرة - مصر	 1443هـ ، 2021م	 الأولى	 1 	 102 	https://www.lisanarb.com/2024/07/pdf_214.html	 https://archive.org/download/lis_m129/lisanarb.com_m2904.pdf  https://archive.org/stream/lis_m129/lisanarb.com_m2904#mode/2up 
 شرح ثوابت المبتدأ	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 القاهرة - مصر	 2021م	 3 	 1 	 120 	https://www.lisanarb.com/2024/07/pdf_809.html	 https://archive.org/download/lis_m129/lisanarb.com_m2906.pdf  https://archive.org/stream/lis_m129/lisanarb.com_m2906#mode/2up 
 شرح أنواع الجمل	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 القاهرة - مصر	 1444هـ ، 2022م	 الأولى	 1 	 23 	https://www.lisanarb.com/2024/07/pdf_363.html	 https://archive.org/download/lis_m129/lisanarb.com_m2901.pdf  https://archive.org/stream/lis_m129/lisanarb.com_m2901#mode/2up 
 شرح الأساليب النحوية, أسلوب الاستثناء	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 2020م	 الأولى	 1 	 30 	https://www.lisanarb.com/2024/07/pdf_309.html	 https://archive.org/download/lis_m127/lisanarb.com_m2701.pdf  https://archive.org/stream/lis_m127/lisanarb.com_m2701#mode/2up 
 خمس خطوات للتحدث بالفصحى بطلاقة	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 2020م	 الأولى	 1 	 19 	https://www.lisanarb.com/2024/07/pdf_798.html	 https://archive.org/download/lis_m128/lisanarb.com_m2804.pdf  https://archive.org/stream/lis_m128/lisanarb.com_m2804#mode/2up 
 المشتركات في حروف المعاني (كتاب نحوى تطبيقى مميز)	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 1444هـ ، 2022م	 الأولى	 1 	 248 	https://www.lisanarb.com/2024/07/pdf_960.html	 https://archive.org/download/lis_m128/lisanarb.com_m2803.pdf https://archive.org/download/lis_n104/lisanarb.com_n1403.pdf  https://archive.org/stream/lis_m128/lisanarb.com_m2803#mode/2up 
 التوكيد باستخدام (المفعول المطلق)	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 2020م	 الأولى	 1 	 14 	https://www.lisanarb.com/2024/07/pdf_187.html	 https://archive.org/download/lis_m128/lisanarb.com_m2802.pdf  https://archive.org/stream/lis_m128/lisanarb.com_m2802#mode/2up 
 التوكيد اللفظي والمعنوي في النحو (المبحث الثالث من التوابع)	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 2021م	 الأولى	 1 	 9 	https://www.lisanarb.com/2024/07/pdf_721.html	 https://archive.org/download/lis_m128/lisanarb.com_m2801.pdf  https://archive.org/stream/lis_m128/lisanarb.com_m2801#mode/2up 
 التدبر اللغوي لسورة الفاتحة	 محمد عبد الشافي مكاوي		 أكاديمية مكاوي للتدريب اللغوى	 مصر	 2023م	 الثالثة	 1 	 70 	https://www.lisanarb.com/2024/07/pdf_528.html	 https://archive.org/download/lis_m127/lisanarb.com_m2707.pdf  https://archive.org/stream/lis_m127/lisanarb.com_m2707#mode/2up 
 احتجاج سيبويه بالأمثال ؛ وأثره فى التقعيد النحوى			 مجلة عالم الكتب	 جدة 	 1430هـ , 2009م 		 1 	 20 	https://www.lisanarb.com/2024/07/pdf_205.html	 https://archive.org/download/lis_si12/lisanarb.com_si1208.pdf  https://archive.org/stream/lis_si12/lisanarb.com_si1208#mode/2up 
 أثر سيبويه في نشأة النحو العبري			 مجلة اللسان العربي، المجلد الثاني عشر، الجزء 1	 مصر	 1974م		 1 	 16 	https://www.lisanarb.com/2024/07/pdf_100.html	 https://archive.org/download/lis_si12/lisanarb.com_si1206.pdf https://archive.org/download/lis_si12/lisanarb.com_si1207.pdf  https://archive.org/stream/lis_si12/lisanarb.com_si1206#mode/2up 
 أثر سيبويه في كتاب الإغفال ؛ لأبى على الفارسى			 مجلة آفاق الثقافة والتراث	 دبى	 2009م		 1 	 12 	https://www.lisanarb.com/2024/07/pdf_903.html	 https://archive.org/download/lis_si12/lisanarb.com_si1205.pdf  https://archive.org/stream/lis_si12/lisanarb.com_si1205#mode/2up 
 أثر انتحال المؤلفات النحويَّة في سيرة كتاب سيبويه, جمل الخليل ومقدمة خلف الأحمر أنموذجين			 جامعة بابل	 العراق	 0000م		 1 	 36 	https://www.lisanarb.com/2024/07/pdf_335.html	 https://archive.org/download/lis_si12/lisanarb.com_si1202.pdf  https://archive.org/stream/lis_si12/lisanarb.com_si1202#mode/2up 
 أثر المكان في فهم الجملة عند سيبويه			 بحوث مؤتمر 5 , كلية التربية واسط	 العراق	 2012م		 1 	 16 	https://www.lisanarb.com/2024/07/pdf_129.html	 https://archive.org/download/lis_si12/lisanarb.com_si1201.pdf  https://archive.org/stream/lis_si12/lisanarb.com_si1201#mode/2up 
 امرؤ القيس بن حجر, رحلته إلى الشرق أو إلى الغرب؟			 جامعة الهاشمية		 0000م		 1 	 53 	https://www.lisanarb.com/2024/07/pdf_767.html	 https://archive.org/download/lis_q81/lisanarb.com_q8105.pdf  https://archive.org/stream/lis_q81/lisanarb.com_q8105#mode/2up 
 امرؤ القيس الشاعر الجاهلى	 مجهول				 0000م		 1 	 19 	https://www.lisanarb.com/2024/07/pdf_498.html	 https://archive.org/download/lis_q81/lisanarb.com_q8106.pdf  https://archive.org/stream/lis_q81/lisanarb.com_q8106#mode/2up 
 البنية الجمالية للتشبيه فى معلقة امرئ القيس			 مجلة مجمع اللغة العربة بدمشق, المجلد (84) الجزء 2	 دمشق	 0000م		 1 	 18 	https://www.lisanarb.com/2024/07/pdf_966.html	https://archive.org/download/lis_q81/lisanarb.com_q8102.pdf  https://archive.org/stream/lis_q81/lisanarb.com_q8102#mode/2up 
 توضيح قطر الندى وبل الصدى (دار ابن حزم)		 يحيى آل سيد ساجر الصيادي الرفاعي	 دار ابن حزم للنشر والتوزيع	 العراق - بيروت	 2017 م | 1438 هـ	 الأولى	 1 	 486 	https://www.lisanarb.com/2024/07/pdf_918.html	
 تقريب المدى الى قطر الندى وبل الصدى في النحو لابن هشام الانصاري			 دار سعد الدين للنشر والتوزيع	 دمشق ، سوريا	 2019 م | 1440 هـ	 الأولى	 1 	 328 	https://www.lisanarb.com/2024/07/pdf_225.html	
 تخليص الشواهد وتلخيص الفوائد (دار الكتاب العربي)	 ابن هشام الأنصاري النحوى (ت 761هـ)	 الأستاذ الدكتور عباس مصطفى الصالحى	 دار الكتاب العربي للنشر والتوزيع	 بيروت	 1986م	 الأولى	 1 	 618 	https://www.lisanarb.com/2024/07/pdf_250.html	
 تحفة الهدى في تيسير شرح قطر الندى و بل الصدى لابن هشام الأنصاري	 الأستاذ الدكتور بن الدين بخولة		 ألفا للوثائق والنشر والتوزيع		 2017م	 الأولى	 1 	 218 	https://www.lisanarb.com/2024/07/pdf_242.html	
 أوضح المسالك إلى ألفية ابن مالك (طبعة 3)	 ابن هشام الأنصاري النحوى (ت 761هـ)	 الأستاذ الدكتور إميل بديع يعقوب	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2007م	 3	 2 	 920 	https://www.lisanarb.com/2024/07/3-pdf_21.html	
 المصطلح النحوي دراسة فكر ابن هشام	 الأستاذ الدكتور حسن عبد الجليل		 دار الصحوة للنشر والتوزيع	 القاهرة 	 2010م	 الأولى	 1 	 752 	https://www.lisanarb.com/2024/07/pdf_657.html	
 المدخل إلى تقويم اللسان وتعليم البيان (ط العلمية)	 ابن هشام الأنصاري النحوى (ت 761هـ)	 مأمون بن محيي الدين الجنان	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1995م	 الأولى	 1 	 360 	https://www.lisanarb.com/2024/07/pdf_567.html	
 الدليل اللغوي بين القبول والرد عند ابن هشام الأنصاري في كتاب مغني اللبيب في كتب الآعاريب	 ابن هشام الأنصاري النحوى (ت 761هـ)		 دار كنوز المعرفة العلمية للنشر والتوزيع	 القاهرة بيروت	 2016م	 الأولى	 1 	 238 	https://www.lisanarb.com/2024/07/pdf_323.html	
 الجملة العربية في ضوء مغنى اللبيب لابن هشام الانصاري	 محمود الجاسم		 دار كنوز المعرفة العلمية للنشر والتوزيع		 2018م	 الأولى	 1 	 192 	https://www.lisanarb.com/2024/07/pdf_765.html	
 شرح ابن عقيل على ألفية ابن مالك (دار الكتاب المصرى)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 الدكتور عبد المنعم خفاجي - الدكتور عبد العزيز شرف - الدكتور محمد سعدي فرهود	 دار الكتاب المصرى للطباعة والنشر والتوزيع	 القاهرة و بيروت	 1999م	 الأولى	 2 	 800 	https://www.lisanarb.com/2024/07/pdf_661.html	
 شرح ابن عقيل على ألفية ابن مالك (دار الطلائع)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محي الدين عبد الحميد	 دار الطلائع للنشر والتوزيع	 القاهرة 	 2009م	 الأولى	 1 	 639 	https://www.lisanarb.com/2024/07/pdf_596.html	
 شرح ابن عقيل على ألفية ابن مالك (دار ابن كثير)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محيي الدين عبد الحميد	 دار ابن كثير للنشر والتوزيع	 القاهرة بيروت	 2019م	 الأولى	 1 	 936 	https://www.lisanarb.com/2024/07/pdf_577.html	
 شرح ابن عقيل على ألفية ابن مالك (دار ابن حزم)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 الدكتور نوري حسن حامد المسلاتي	 دار ابن حزم للنشر والتوزيع	 الرياض	 2022هـ	 3 	 1 	 706 	https://www.lisanarb.com/2024/07/pdf_973.html	
 شرح ابن عقيل على ألفية ابن مالك (دار ابن الجوزي)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 مجموعة من العلماء	 دار ابن الجوزي للنشر والتوزيع	 الرياض	 1440هـ	 الأولى	 3 	 1545 	https://www.lisanarb.com/2024/07/pdf_647.html	
 شرح ابن عقيل على ألفية ابن مالك ، ومعه كتاب منحة الجليل بتحقيق شرح ابن عقيل (المكتبة العصرية)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محي الدين عبد الحميد	 المكتبة العصرية للطباعة والنشر	 بيروت	 2018م	 الأولى	 2 	 1268 	https://www.lisanarb.com/2024/07/pdf_210.html	
 شرح ابن عقيل على ألفية ابن مالك ؛ ومعه كتاب منحة الجليل بتحقيق شرح ابن عقيل (ط العصرية)	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)	 محمد محي الدين عبد الحميد	 المكتبة العصرية للطباعة والنشر	 بيروت	 2018م	 الأولى	 2 	 1268 	https://www.lisanarb.com/2024/07/pdf_961.html	
 شرح ابن الناظم على ألفية ابن مالك (طبعة 2)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 محمد باسل عيون السود	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2019م	 2 	 1 	 816 	https://www.lisanarb.com/2024/07/2-pdf_21.html	
 زبدة الأقوال في شرح لامية أبنية الأفعال لإبن مالك	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور ناصر حسين علي	 دار سعد الدين للنشر والتوزيع		 2010م	 الأولى	 1 	 136 	https://www.lisanarb.com/2024/07/pdf_609.html	
 ردود إبن مالك على النحاة	 مطيع غانم فارع		 دروب ثقافية للنشر والتوزيع		 2022م	 الأولى	 1 	 371 	https://www.lisanarb.com/2024/07/pdf_901.html	
 دراسات في اللسانيات ثمار التجربة	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2011م	 الأولى	 1 	 364 	https://www.lisanarb.com/2024/07/pdf_917.html	
 دراسات في الإعلام والإشهار وثقافة الصورة	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2016م	 الأولى	 1 	 355 	https://www.lisanarb.com/2024/07/pdf_626.html	
 النحو الوظيفي التطبيقي ؛ وفقاً لمقررات النحو العربي في المعاهد والجامعات العربية - الدراسات الأولية والعليا	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2016م	 الأولى	 2 	 1401 	https://www.lisanarb.com/2024/07/pdf_185.html	
 النحو القرآني الدلالي	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2018م	 الأولى	 1 	 480 	https://www.lisanarb.com/2024/07/pdf_473.html	
 المضامين الإنسانية والتشكيلات اللغوية في شعر نادر هدى	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2013م	 الأولى	 1 	 303 	https://www.lisanarb.com/2024/07/pdf_897.html	
 اللغة العربية وتحديات العولمة (عالم الكتب)	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 الأردن	 2010م	 الأولى	 1 	 317 	https://www.lisanarb.com/2024/07/pdf_644.html	
 اللسانيات الاجتماعية عند العرب (ط دروب)	 الأستاذ الدكتور هادي نهر		 دروب ثقافية للنشر والتوزيع		 2015م	 الأولى	 1 	 250 	https://www.lisanarb.com/2024/07/pdf_857.html	
 اللسانيات الاجتماعية عند العرب (ط اليازوري)	 الأستاذ الدكتور هادي نهر		 دار اليازوري العلمية للنشر والتوزيع		 2012م	 الأولى	 1 	 149 	https://www.lisanarb.com/2024/07/pdf_475.html	
 اللسانيات الاجتماعية عند العرب (دار الأمل)	 الأستاذ الدكتور هادي نهر		 دار الأمل للنشر والتوزيع		 2010م	 الأولى	 1 	 225 	https://www.lisanarb.com/2024/07/pdf_710.html	
 تهذيب الكمال في أسماء الرجال (ط الرسالة)		 الأستاذ الدكتور بشار عواد معروف	 مؤسسة الرسالة للنشر والتوزيع	 بيروت 	 1435هـ ، 2014م	 2	 8 	 4096 	https://www.lisanarb.com/2024/07/pdf_267.html	
 تقريب تحفة الأشراف بمعرفة الأطراف (دار المعرفة)	 أبي الحجاج يوسف بن عبد الرحمن المزي (ت 742 هـ)	 الدكتور خليل بن مأمون شيحا	 دار المعرفة للنشر والتوزيع	 بيروت 	 1429هـ ، 2008م	 الأولى	 2 	 1591 	https://www.lisanarb.com/2024/07/pdf_911.html	
 جزءان عن الإمام مسلم بن الحجاج (دار ابن حزم)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 أبو حمد هادى المرى	 دار ابن حزم للنشر والتوزيع	 بيروت القاهرة	 1996م	 الأولى	 1 	 128 	https://www.lisanarb.com/2024/07/pdf_313.html	
 تيسير العلام شرح عمدة الأحكام (دار العاصمة)		 سعد بن عبد الله السعدان	 دار العاصمة للنشر والتوزيع	 الرياض ، السعودية	 1426هـ ، 2005م	 الأولى	 2 	 1014 	https://www.lisanarb.com/2024/07/pdf_322.html	
 تلخيص كتاب مسلم (دار الألوكة)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 فريق من الباحثين	 دار الألوكة للنشر والتوزيع	 الرياض ، السعودية	 1440هـ ، 2019م	 الأولى	 2 	 2460 	https://www.lisanarb.com/2024/07/pdf_939.html	
 المنهاج في شرح صحيح مسلم بن الحجاج (دار الصديق)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 أبو معاوية البيروتي	 دار الصديق للنشر والتوزيع	 بيروت القاهرة	 2016م	 الأولى	 7 	 3128 	https://www.lisanarb.com/2024/07/pdf_159.html	
 المنهاج شرح صحيح مسلم بن الحجاج (دار ابن حزم)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 محمد فؤاد عبد الباقي	 دار ابن حزم للنشر والتوزيع	 بيروت 	 2012م	 الأولى, طبعة مصححة ومنقحة ومفهرسة	 7 	 3205 	https://www.lisanarb.com/2024/07/pdf_995.html	
 المنتقى من الصحيحين (دار المعرفة)	 خليل مأمون شيحا		 دار المعرفة للنشر والتوزيع	 بيروت 	 2004م	 الأولى	 1 	 464 	https://www.lisanarb.com/2024/07/pdf_850.html	
 المفهم لما أشكل من تلخيص كتاب مسلم (دار ابن كثير)	 أبى العباس أحمد بن عمر القرطبى (ت 656 هـ)	 الدكتور محيي الدين مستو و يوسف علي بديوي	 دار ابن كثير للنشر والتوزيع	 دمشق	 2017م	 7 	 7 	 4936 	https://www.lisanarb.com/2024/07/pdf_591.html	
 القواعد الأساسية للنحو والصرف؛ للمرحلة الثانوية وما في مستواها (دار أخبار اليوم)	 أحمد محمد صقر ، محمد صلاح فرج ، محمد عبد الحميد غراب		 وزارة التربية والتعليم، مصر		 2015-2016م	 الأولى		 185	https://www.lisanarb.com/2024/07/2015-pdf.html	https://archive.org/download/lis_mr14/lisanarb.com_mr1407.pdf https://archive.org/download/lis_mt03/lis_mt0304.pdf  https://archive.org/stream/lis_mr14/lisanarb.com_mr1407#mode/2up 
 النحو العربي من خلال النصوص لتلامذة السنة الرابعة الثانوي (1973م)	 عبد الوهاب بكر و عبد القادر المهيرى و التهامى نقرة و عبد الله بن علية		 الشركة التونسية للتوزيع	 تونس 	 1973م	 الأولى 	 1 	 158 	https://www.lisanarb.com/2024/07/1973-pdf_16.html	https://archive.org/download/lis_mr15/lisanarb.com_mr1503.pdf https://archive.org/download/lis_mt035/lisanarb.com_mt3504.pdf  https://archive.org/stream/lis_mr15/lisanarb.com_mr1503#mode/2up 
 النحو العربي من خلال النصوص لتلامذة السنة الثالثة الثانوي (1971م)	 عبد الوهاب بكر و عبد القادر المهيرى و التهامى نقرة و عبد الله بن علية		 الشركة التونسية للتوزيع	 تونس 	 1971م	 الأولى 	 1 	 221 	https://www.lisanarb.com/2024/07/1971-pdf.html	https://archive.org/download/lis_mr15/lisanarb.com_mr1502.pdf https://archive.org/download/lis_mt035/lisanarb.com_mt3507.pdf  https://archive.org/stream/lis_mr15/lisanarb.com_mr1502#mode/2up 
