title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 تحفة المسؤول ؛ في شرح مختصر منتهى السول (ط دبى)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 د. الهادي بن الحسين شبيلي	 دار البحوث للدراسات الإسلامية	 دبى	 1422هـ ، 2002م	 الأولى 	 4 	 1807 	https://www.lisanarb.com/2024/03/pdf_406.html	https://archive.org/download/lis_mq09/lis_mq0901.pdf https://archive.org/download/lis_mq09/lis_mq0902.pdf https://archive.org/download/lis_mq09/lis_mq0903.pdf https://archive.org/download/lis_mq09/lis_mq0904.pdf https://archive.org/download/FP53818_201708/01_53818.pdf https://archive.org/download/FP53818_201708/02_53819.pdf https://archive.org/download/FP53818_201708/03_53820.pdf https://archive.org/download/FP53818_201708/04_53821.pdf https://archive.org/stream/lis_mq09/lis_mq0901#mode/2up https://archive.org/stream/lis_mq09/lis_mq0902#mode/2up https://archive.org/stream/lis_mq09/lis_mq0903#mode/2up https://archive.org/stream/lis_mq09/lis_mq0904#mode/2up 
 المشروع الصهيوني وبدايات الوعي العربي لمخاطره (1897-1917م)	 د. سهيلا سليمان الشلبي		 مركز دراسات الوحدة العربية	 بيروت	 1998م	 الأولى	 1 	 286 	https://www.lisanarb.com/2024/03/1897-1917-pdf.html	https://archive.org/download/lis_sa30/lisanarb.com_sa3011.pdf https://archive.org/download/CAUS01/CAUS161.pdf https://archive.org/stream/lis_sa30/lisanarb.com_sa3011#mode/2up 
 المسألة المائية في السياسة السورية تجاه تركيا	 د. عبد العزيز شحادة المنصور		 مركز دراسات الوحدة العربية	 بيروت	 2000م	 الأولى	 1 	 338 	https://www.lisanarb.com/2024/03/pdf_999.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3103.pdf https://archive.org/download/CAUS01/CAUS203.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3103#mode/2up 
 ألمانيا والوحدة العربية	 د. علي محافظة		 مركز دراسات الوحدة العربية	 بيروت	 2002م	 الأولى	 1 	 303 	https://www.lisanarb.com/2024/03/pdf_724.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3147.pdf https://archive.org/download/CAUS01/CAUS247.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3147#mode/2up 
 العرب ودول الجوار الجغرافي	 د. عبد المنعم سعيد		 مركز دراسات الوحدة العربية	 بيروت	 1987م	 الأولى	 1 	 240 	https://www.lisanarb.com/2024/03/pdf_996.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3120.pdf https://archive.org/download/CAUS01/CAUS220.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3120#mode/2up 
 العرب والعالم	 د. علي الدين هلال وآخرون		 مركز دراسات الوحدة العربية	 بيروت	 1988م	 الأولى	 1 	 416 	https://www.lisanarb.com/2024/03/pdf_670.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3134.pdf https://archive.org/download/CAUS01/CAUS234.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3134#mode/2up 
 العرب والأتراك, الانبعاث والتحديث من العثمنة إلى العلمنة	 د. سيار الجميل		 مركز دراسات الوحدة العربية	 بيروت	 1997م	 2 	 1 	 392 	https://www.lisanarb.com/2024/03/pdf_655.html	https://archive.org/download/lis_sa30/lisanarb.com_sa3012.pdf https://archive.org/download/CAUS01/CAUS162.pdf https://archive.org/stream/lis_sa30/lisanarb.com_sa3012#mode/2up 
 العرب في إسرائيل رؤية من الداخل	 د. عزمي بشارة		 مركز دراسات الوحدة العربية	 بيروت	 2000م	 الأولى	 1 	 220 	https://www.lisanarb.com/2024/03/pdf_328.html	https://archive.org/download/lis_sa31/lisanarb.com_sa3125.pdf https://archive.org/download/CAUS01/CAUS225.pdf https://archive.org/stream/lis_sa31/lisanarb.com_sa3125#mode/2up 
 العراق من الاحتلال إلى التحرير (طبعة موسعة من مستقبل العراق)	 د. خير الدين حسيب		 مركز دراسات الوحدة العربية	 بيروت	 2006م	 الأولى	 1 	 488	https://www.lisanarb.com/2024/03/pdf_705.html	https://archive.org/download/lis_sa29/lisanarb.com_sa2910.pdf https://archive.org/download/CAUS01/CAUS110.pdf https://archive.org/stream/lis_sa29/lisanarb.com_sa2910#mode/2up 
 أطلس التحف المعمارية فى العالم (الطبعة الأولى)	 مجموعة من العلماء		 دار الشرق العربي للنشر والتوزيع	 لبنان و سوريا	 1436هـ ، 2015م	 الأولى	 1 	 162 	https://www.lisanarb.com/2024/03/pdf_445.html	https://archive.org/download/general00085/General-00085.pdf https://archive.org/download/jamal6565_googlemail_9_201701/9.pdf https://archive.org/stream/general00085/General-00085#mode/2up 
 أطلس الأرض (دار الشرق)			 دار الشرق العربى، بيروت		 1435هـ ، 2014م	 الأولى	 1 	 162 	https://www.lisanarb.com/2024/03/pdf_627.html	https://archive.org/download/FP169303c/169303c.pdf https://archive.org/download/20191105_20191105_0516/%D8%A3%D8%B7%D9%84%D8%B3%20%D8%A7%D9%84%D8%A3%D8%B1%D8%B6.pdf https://archive.org/stream/FP169303c/169303c#mode/2up 
 أطلس الأحياء (نسخة مفهرسة وقابلة للبحث)			 دار الشرق العربي للنشر والتوزيع	 لبنان و سوريا	 1437هـ ، 2016م	 الثانية 		 162 	https://www.lisanarb.com/2024/03/pdf_201.html	https://archive.org/download/lis_as12/lisanarb.com_as1202.pdf https://archive.org/download/20220620_20220620_1120/%D8%A3%D8%B7%D9%84%D8%B3%20%D8%A7%D9%84%D8%A3%D8%AD%D9%8A%D8%A7%D8%A1%20%D8%8C%20%D8%AA%D8%B1%D8%AC%D9%85%D8%A9%20%D8%B9%D9%85%D8%A7%D8%AF%20%D8%A7%D9%84%D8%AF%D9%8A%D9%86%20%D8%A3%D9%81%D9%86%D8%AF%D9%8A%20%D8%8C%20%D8%AF%D8%A7%D8%B1%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%20%D8%8C%20%D8%B3%D9%88%D8%B1%D9%8A%D8%A9%20%D8%8C%20%D9%86%D8%B3%D8%AE%D8%A9%20%D9%85%D9%81%D9%87%D8%B1%D8%B3%D8%A9%20%D9%88%D9%82%D8%A7%D8%A8%D9%84%D8%A9%20%D9%84%D9%84%D8%A8%D8%AD%D8%AB.pdf https://archive.org/stream/lis_as12/lisanarb.com_as1202#mode/2up 
 أطلس حضارت العالم القديم (دقة عالية الجودة)	 الدكتور سيف الدين الكاتب	 عماد الدين أفندي - سائر بصمه	 دار الشرق العربي للنشر والتوزيع	 سوريا	 1437هـ ، 2016م	 2 	 1 	 162	https://www.lisanarb.com/2024/03/pdf_395.html	https://archive.org/download/FP169306c/169306c.pdf https://archive.org/download/library-elhamma-2020114/Library%20Elhamma_2020114.pdf https://archive.org/stream/FP169306c/169306c#mode/2up 
 أطلس تاريخ العرب والإسلام (دار الشرق)	 الدكتور سيف الدين الكاتب		 دار الشرق العربي للنشر والتوزيع	 سوريا - لبنان	 1435هـ ، 2014م	 6 	 1 	 160 	https://www.lisanarb.com/2024/03/pdf_746.html	https://archive.org/download/lis_as11/lisanarb.com_as1103.pdf https://archive.org/stream/lis_as11/lisanarb.com_as1103#mode/2up 
 أطلس تاريخ العرب والعالم (دار الشرق)	 الدكتور سيف الدين الكاتب		 دار الشرق العربي للنشر والتوزيع	 سوريا	 2023م	 9 	 1 	 128 	https://www.lisanarb.com/2024/03/pdf_900.html	
 المعافية شرح كافية ابن الحاجب	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 أ.م.د هدى صلاح رشيد	 ألفا للوثائق للنشر والتوزيع	 الجزائري	 2021م	 الأولى	 1 	 638 	https://www.lisanarb.com/2024/03/pdf_567.html	
 الكافية في شرح الشافية فى علم الصرف	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 الدكتور رضا رمضان إبراهيم السعدني	 دار التور المبين  للنشر والتوزيع	 الأردن	 0000م	 الأولى	 2 	 1004 	https://www.lisanarb.com/2024/03/pdf_237.html	
 الكافية فى علم النحو (ط البشرى)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 على يد جماعة من العلماء	 جمعية البشرى الخيرية للخدمات الإنسانية	 لبنان	 0000م	 2	 1 	 208 	https://www.lisanarb.com/2024/03/pdf_401.html	
 الكافية فى النحو (دار ابن حزم)	 محمد بن عبد الله بن محمود (ت 819هـ)	 إسحاق محمد يحيى جاد الله الجعبرى	 دار ابن حزم للنشر والتوزيع	 	 0000م	 الأولى	 1 		https://www.lisanarb.com/2024/03/pdf_792.html	
 الكافية فى النحو (دار الوفاء)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 الدكتور طارق نجم عبد الله	 دار الوفاء للنشر والتوزيع	 مصر	 1986م	 الأولى	 1 	 269 	https://www.lisanarb.com/2024/03/pdf_638.html	
 القصيدة الموشحة ( بالأسماء المؤنثة السماعية )	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 الدكتور طارق نجم	 دار البلاغة للطباعة والنشر والتوزيع	 لبنان‎	 2021م	 الأولى	 1 	 150 	https://www.lisanarb.com/2024/03/pdf_569.html	
 ابن رشد وفلسفته (دار الفارابي)	 فرح أنطون			 بيروت، لبنان	 2001م	 2 	 1 	 374 	https://www.lisanarb.com/2024/03/pdf_182.html	
 ابن رشد وفلاسفة الإسلام	 محمد العريبي			 لبنان	 1993م	 الأولى 	 1 	 120 	https://www.lisanarb.com/2024/03/pdf_339.html	
 ابن رشد ودعوته إلى الفلسفة ويليه (كتاب فصل المقال فيما بين الحكمة والشريعة من الاتصال)	 وسام عبدو اللحام			 بيروت	 2012م	 الأولى 	 1 	 144 	https://www.lisanarb.com/2024/03/pdf_615.html	
 ابن رشد والغزالي التهافتان	 يوحنا قمير			 لبـنان 	 2008م	 4 	 1 	 89 	https://www.lisanarb.com/2024/03/pdf_941.html	
 ابن رشد والرشدية (مكتبة الثقافة)	 إرنست رينان			 القاهرة‬ 	 2008م	 الأولى 	 1 	 400 	https://www.lisanarb.com/2024/03/pdf_228.html	
 ابن رشد والرشدية (دار العالم)	 إرنست رينان			 القاهرة‬ 	 2017م	 الأولى 	 1 	 350 	https://www.lisanarb.com/2024/03/pdf_595.html	
 ابن رشد والرشدية (دار التنوير)	 إرنست رينان			 القاهرة‬ 	 2013م	 الأولى 	 1 		https://www.lisanarb.com/2024/03/pdf_786.html	
 ابن رشد نظرة مغايرة	 الدكتور			 مصر 	 2022م	 الأولى 	 1 	 390 	https://www.lisanarb.com/2024/03/pdf_731.html	
 ابن رشد (دار المشرق)	 يوحنا قمير			 لبـنان 	 2007م	 4 	 1 	 91 	https://www.lisanarb.com/2024/03/pdf_673.html	
 ابن رشد (ط العالمي)	 محمد كامل حسن المحامي			 بيروت	 1999م	 الأولى 	 1 	 109 	https://www.lisanarb.com/2024/03/pdf_864.html	
 ابن رشد (مركز إنسان)	 عباس العقاد			 الجيزة - مصر	 2020م	 الأولى 	 1 	 100 	https://www.lisanarb.com/2024/03/pdf_425.html	
 ابن رشد (بيت الفلسفة)	 أحمد برقاوي			 الإمارات 	 2020م	 الأولى 	 1 	 87 	https://www.lisanarb.com/2024/03/pdf_912.html	
 نداء البراري	 جاك لندن - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_220.html	https://archive.org/download/lis_at087/lisanarb.com_at8714.pdf https://archive.org/download/lis_at87/lis_at8714.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8714#mode/2up 
 فرانكنشتاين	 ماري شيلي - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_298.html	https://archive.org/download/lis_at087/lisanarb.com_at8713.pdf https://archive.org/download/lis_at87/lis_at8713.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8713#mode/2up 
 عشرون ألف فرسخ تحت الماء	 جول فيرن - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_961.html	https://archive.org/download/lis_at087/lisanarb.com_at8712.pdf https://archive.org/download/lis_at87/lis_at8712.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8712#mode/2up 
 شبح الأوبرا	 غاستون لورد - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_830.html	https://archive.org/download/lis_at087/lisanarb.com_at8711.pdf https://archive.org/download/lis_at87/lis_at8711.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8711#mode/2up 
 روبنسون كروزو	 دانيال ديغو - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_354.html	https://archive.org/download/lis_at087/lisanarb.com_at8710.pdf https://archive.org/download/lis_at87/lis_at8710.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8710#mode/2up 
 رحلة إلى باطن الأرض	 جول فيرن		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_456.html	https://archive.org/download/lis_at087/lisanarb.com_at8709.pdf https://archive.org/download/lis_at87/lis_at8709.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8709#mode/2up 
 دراكولا	 برام ستوكر -  بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_197.html	https://archive.org/download/lis_at087/lisanarb.com_at8708.pdf https://archive.org/download/lis_at87/lis_at8708.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8708#mode/2up 
 جزيرة الكنز	 روبرت لويس ستيفنسون - بولين فرانسيس		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2007م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_771.html	https://archive.org/download/lis_at087/lisanarb.com_at8707.pdf https://archive.org/download/lis_at87/lis_at8707.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8707#mode/2up 
 جاين إير	 شارلوت برونتي		 أكاديميا انترناشيونال للنشر والتوزيع	 بيروت	 2012م	 الأولى	 1 	 48 	https://www.lisanarb.com/2024/03/pdf_727.html	https://archive.org/download/lis_at087/lisanarb.com_at8706.pdf https://archive.org/download/lis_at87/lis_at8706.pdf https://archive.org/stream/lis_at087/lisanarb.com_at8706#mode/2up 
 الفوائد الضيائيَّة؛ شرح كافية ابن الحاجب	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 محمد عثمان	 مكتبة الثقافة الدينية للنشر والتوزيع	 القاهرة	 2014م	 الأولى	 1 	 475 	https://www.lisanarb.com/2024/03/pdf_581.html	
 الفوائد الضيائية, في شرح الكافية في النحو (ط الهاشمية)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)		 المكتبة الهاشمية للنشر والتوزيع	 إسطنبول ، تركيا	 2017 م | 1438 هـ	 الأولى	 1 	 648 	https://www.lisanarb.com/2024/03/pdf_173.html	
 الفوائد الضيائية, الملا الجامي (ط الهاشمية)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)		 المكتبة الهاشمية للنشر والتوزيع	 إسطنبول ، تركيا	 2019 م | 1441 هـ	 الأولى	 1 	 296 	https://www.lisanarb.com/2024/03/pdf_144.html	
 الفوائد الضيائية وهو شرح الجامي لكافية ابن الحاجب (ط العلمية)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 إلياس قبلان	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2020م	 الأولى	 1 	 640 	https://www.lisanarb.com/2024/03/pdf_179.html	
 الفوائد الضيائية	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)		 مؤسسة محمد نورى ناص للنشر والتوزيع		 1324هـ	 الأولى	 1 	 296 	https://www.lisanarb.com/2024/03/pdf_206.html	
 الأمالي النحوية. أمالي القرآن الكريم	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 هادي حسن حمودي	 عالم الكتب للطباعة والنشر والتوزيع، مكتبة النهضة العربية		 1985م	 الأولى	 2 	 580 	https://www.lisanarb.com/2024/03/pdf_110.html	
 الأمالي النحوية ؛ أمالي القرآن الكريم	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 هادي حسن حمودي	 عالم الكتب للطباعة والنشر والتوزيع، مكتبة النهضة العربية		 1985م	 الأولى	 2 	 580 	https://www.lisanarb.com/2024/03/pdf_743.html	
 ابن رشد (ط كنوز)	 إبراهيم الزينى			 القاهرة‬ 	 2014م	 الأولى 	 1 	 96 	https://www.lisanarb.com/2024/03/pdf_116.html	
 ابن رشد فيلسوف الإسلام	 دار الهادي			 بيروت 	 2003م	 الأولى 	 1 	 31 	https://www.lisanarb.com/2024/03/pdf_713.html	
 ابن رشد في مرايا الفلسفة الغربية الحديثة	 أشرف منصور			 الإمارات	 2018م	 الأولى 	 1 	 614 	https://www.lisanarb.com/2024/03/pdf_662.html	
 ابن رشد في جوهر الأجرام السماوية	 ابن رشد الحفيد, أبو الوليد بن رشد القرطبى (ت 595 هـ)			 بيروت، لبنان	 2011م	 الأولى 	 1 	 293 	https://www.lisanarb.com/2024/03/pdf_241.html	
 ابن رشد في الفكر العربي المعاصر وبوجه خاص عند محمود قاسم				 عمان 	 2017م	 الأولى 	 1 	 202 	https://www.lisanarb.com/2024/03/pdf_571.html	
 ابن رشد سيرة وفكر, دراسة ونصوص	 محمد عابد الجابري			 بيروت	 2020م	 7	 1 	 344 	https://www.lisanarb.com/2024/03/pdf_603.html	
 إبن رشد أو كاتب الشيطان (رواية)	 جلبير سينويه			 مدينة كولونيا، ألمانيا	 2020م	 الأولى 	 1 	 272 	https://www.lisanarb.com/2024/03/pdf_876.html	
 ابن رشد المقلق	 جان - باتيست برونيه			 بيروت . لبنان	 2021م	 2 	 1 	 183 	https://www.lisanarb.com/2024/03/pdf_209.html	
 ابن رشد الفيلسوف (دار المشرق)	 د. محمد يوسف موسى			 لبنان 	 2019م	 الأولى 	 1 	 160 	https://www.lisanarb.com/2024/03/pdf_400.html	
 ابن رشد الفيلسوف (دار العالم)	 د. محمد يوسف موسي			 القاهرة 	 2019م	 الأولى 	 1 	 92 	https://www.lisanarb.com/2024/03/pdf_482.html	
 ابن رشد الحفيد الفقيه الفيلسوف	 د. طه جابر العلواني		 دار السلام للطباعة والنشر والتوزيع والترجمة	 مصر 	 2013م	 2 	 1 	 144 	https://www.lisanarb.com/2024/03/pdf_317.html	
 ابن رشد (فيلسوف قرطبة)	 د. رحاب عكاوي			 القاهرة‬ 	 1999م	 الأولى 	 1 	 142 	https://www.lisanarb.com/2024/03/pdf_583.html	
 الجواز وعدمه في أحكام النَّحويين من سيبويه حتى القرن الرابع الهجري	 د. حمدة عبد الله أبو شهاب		 دار الضياء للنشر والتوزيع	 الأردن	 1432هـ ، 2011م	 الأولى 		 137 	https://www.lisanarb.com/2024/03/pdf_846.html	https://archive.org/download/lis_n50/lisanarb.com_n5003.pdf https://archive.org/stream/lis_ns09/lis_ns0901#mode/2up https://archive.org/stream/lis_n50/lisanarb.com_n5003#mode/2up 
 الجملة الوصفية؛ فى النحو العربى	 د. ليث أسعد عبد الحميد		 دار الضياء للنشر والتوزيع 	 الأردن	 1427هـ , 2006م 	 الأولى 		 189 	https://www.lisanarb.com/2024/03/pdf_695.html	https://archive.org/download/lis_n049/lisanarb.com_n4911.pdf https://archive.org/download/lis_n49/lisanarb.com_n4911.pdf https://archive.org/stream/lis_n049/lisanarb.com_n4911#mode/2up 
 الجملة النحوية؛ نشأة وتطوراً وإعراباً	  د. فتحي عبد الجليل الدجني		 مكتبة الفلاح للنشر والتوزيع	 الكويت	 1408هـ ، 1987م 	 الثانية		 177 	https://www.lisanarb.com/2024/03/pdf_709.html	https://archive.org/download/lis_n049/lisanarb.com_n4910.pdf https://archive.org/download/lis_n49/lisanarb.com_n4910.pdf https://archive.org/stream/lis_n049/lisanarb.com_n4910#mode/2up 
 الجملة العربية؛ مكوناتها, أنواعها, تحليلها	 د. محمد إبراهيم عبادة	 الدكتور 	  مكتبة الآداب للطباعة والنشر والتوزيع 	 	 2001م	 الثانية	 1 	 217 	https://www.lisanarb.com/2024/03/pdf_994.html	https://archive.org/download/lis_n049/lisanarb.com_n4908.pdf https://archive.org/download/lis_n49/lisanarb.com_n4908.pdf https://archive.org/stream/lis_n049/lisanarb.com_n4908#mode/2up 
 الجمل المحتملة للأسمية والفعلية	 د. محمد رزق شعير		 مكتبة جزيرة الورد بالمنصورة	 مصر	 0000	 الأولى	 1 	 244 	https://www.lisanarb.com/2024/03/pdf_938.html	https://archive.org/download/lis_n049/lisanarb.com_n4906.pdf https://archive.org/download/lis_n49/lisanarb.com_n4906.pdf https://archive.org/stream/lis_n049/lisanarb.com_n4906#mode/2up 
 الجامع للتعاريف والتقاسيم النحوية؛ المستفادة من شروح المقدمة الآجرومية			 شبكة الإمام الآجرى		 2019م	 الأولى	 1 	 5 	https://www.lisanarb.com/2024/03/pdf_997.html	https://archive.org/download/lis_n049/lisanarb.com_n4902.pdf https://archive.org/download/lis_n49/lisanarb.com_n4902.pdf https://archive.org/stream/lis_n049/lisanarb.com_n4902#mode/2up 
 إعراب القرآن, المنسوب إلى الزجاج	 أبو إسحاق إبراهيم بن محمد بن السرى بن سهل الزجاج البغدادي (ت 311هـ)	 د. إبراهيم الإبياري	 دار الكتاب المصرى و دار الكتاب اللبنانى	 القاهرة - بيروت	 1404هـ ، 1982م 	 الأولى 	 1 	 1107 	https://www.lisanarb.com/2024/03/pdf_589.html	https://archive.org/download/lis_m132/lisanarb.com_m3207.pdf https://archive.org/download/lis_e3r006/lis_e3r0602.pdf https://archive.org/stream/lis_m132/lisanarb.com_m3207#mode/2up 
 القول المقتضب فيما وافق لغة أهل مصر من لغات العرب	 شمس الدين محمد ابن أبي السرور البكري الصديقي (ت 1087هـ)	 السيد إبراهيم و إبراهيم الإبياري		 القاهرة	 1962م	 الثانية	 1 	 175 	https://www.lisanarb.com/2024/03/pdf_135.html	https://archive.org/download/lis_m134/lisanarb.com_m3405.pdf https://archive.org/download/almoqtadab/almoqtadab.pdf https://archive.org/stream/lis_m134/lisanarb.com_m3405#mode/2up 
 الموسوعة القرآنية (مفهرس)	 الأستاذ الدكتور إبراهيم الإبياري		 مؤسسة سجل العرب للنشر والتوزيع	 القاهرة	 1405هـ ، 1984م	 الأولى	 11 	 5561 	https://www.lisanarb.com/2024/03/pdf_936.html	https://archive.org/download/lis_m135/lisanarb.com_m3500.pdf https://archive.org/download/lis_m135/lisanarb.com_m3501.pdf https://archive.org/download/lis_m135/lisanarb.com_m3502.pdf https://archive.org/download/lis_m135/lisanarb.com_m3503.pdf https://archive.org/download/lis_m135/lisanarb.com_m3504.pdf https://archive.org/download/lis_m135/lisanarb.com_m3505.pdf https://archive.org/download/lis_m135/lisanarb.com_m3506.pdf https://archive.org/download/lis_m135/lisanarb.com_m3507.pdf https://archive.org/download/lis_m135/lisanarb.com_m3508.pdf https://archive.org/download/lis_m135/lisanarb.com_m3509.pdf https://archive.org/download/lis_m135/lisanarb.com_m3510.pdf https://archive.org/download/lis_m135/lisanarb.com_m3511.pdf https://archive.org/download/20191024_20191024_0609/%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86%D9%8A%D8%A9.pdf https://archive.org/download/islamicbooks-4u.com_20240205_2316/%5Bislamicbooks4u.com%5D%20-%20%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86%D9%8A%D8%A9%20%D9%84%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85%20%D8%A8%D9%86%20%D8%A5%D8%B3%D9%85%D8%A7%D8%B9%D9%8A%D9%84%20%D8%A7%D9%84%D8%A5%D8%A8%D9%8A%D8%A7%D8%B1%D9%8A%20-%20%D9%85%D9%88%D9%82%D8%B9%20%D9%85%D9%83%D8%AA%D8%A8%D8%A9%20%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9.pdf https://archive.org/details/20191024_20191024_0609/page/n1/mode/2up?view=theater 
 الموسوعة الشوقية ( الأعمال الكاملة لأمير الشعراء )	 أحمد شوقي, أمير الشعراء (ت 1932م)	 إبراهيم الإبياري - محمد الإسكندراني	 دار الكتاب العربي للنشر والتوزيع	 دمشق	 2006م	 2 	 10 	 5010 	https://www.lisanarb.com/2024/03/pdf_188.html	
 لا إله إلا الله محمد رسول الله	 عبد الملك بن هشام (ت 218هـ)	 الدكتور إبراهيم الإبياري	 دار الكتاب اللبناني للطباعة والنشر والتوزيع	 بيروت	 1990م	 الأولى 	 1 		https://www.lisanarb.com/2024/03/pdf_195.html	
 أدب الدنيا والدين	 أبي الحسن الماوردي (ت 450هـ)	 د. إبراهيم الإبياري	 دار الكتاب المصرى و دار الكتاب اللبنانى	 القاهرة - بيروت	 1991م	 الأولى	 10 		https://www.lisanarb.com/2024/03/pdf_372.html	
 نهاية الأرب في معرفة أنساب العرب	 أبي العباس أحمد القلقشندي (ت 821هـ)	 الدكتور إبراهيم الإبياري	 دار الكتاب اللبناني للطباعة والنشر والتوزيع	 لبنان	 1400هـ ، 1980م	 2 	 1 	 518 	https://www.lisanarb.com/2024/03/pdf_507.html	https://archive.org/download/lis_m137/lisanarb.com_m3710.pdf https://archive.org/stream/lis_m137/lisanarb.com_m3710#mode/2up 
 مختلف القبائل ومؤتلفها	 ابن حبيب أبو جعفر محمد (ت 245هـ)	 الأستاذ الدكتور إبراهيم الإبياري	 دار الكتاب المصرى للنشر 	 القاهرة - بيروت		 الأولى 	 1 	 158 	https://www.lisanarb.com/2024/03/pdf_355.html	https://archive.org/download/lis_m137/lisanarb.com_m3701.pdf https://archive.org/stream/lis_m137/lisanarb.com_m3701#mode/2up 
 قضاة قرطبة	 أبو عبد الله محمد بن حارث الخشني القروي (ت 361هـ)	 الدكتور إبراهيم الإبياري	 دار الكتاب المصرى للنشر 	 القاهرة - بيروت	 1410هـ ، 1989م 	 الثانية	 1 	 264 	https://www.lisanarb.com/2024/03/pdf_52.html	https://archive.org/download/lis_m137/lisanarb.com_m3707.pdf https://archive.org/download/lis_and13/lis_and1311.pdf https://archive.org/stream/lis_m137/lisanarb.com_m3707#mode/2up 
 تحرير المطالب ؛ لما تضمَّنته عقيدة ابن الحاجب (ط المعارف)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 نزار حمادى	 مؤسسة المعارف للنشر والتوزيع	 بيروت	 0000م	 الأولى	 1 	 355 	https://www.lisanarb.com/2024/03/pdf_221.html	https://archive.org/download/lis_mq08/lis_mq0808.pdf https://archive.org/download/tahreer/tahreer.pdf https://archive.org/stream/lis_mq08/lis_mq0808#mode/2up 
